Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
1992-09-11,11.8,0.2,6.0874999999999995,72.75,60.166666666666664,0.0,7.1,240.70833333333334,3
1992-09-12,12.5,-0.1,6.995833333333334,72.625,51.083333333333336,0.0,4.3,170.25,1
1992-09-13,10.8,1.9,6.570833333333333,78.0,54.166666666666664,0.2,7.3,220.0,1
1992-09-14,10.0,1.9,5.7375,81.95833333333333,79.33333333333333,0.9,10.6,275.3333333333333,3
1992-09-15,14.4,1.9,7.766666666666667,73.125,30.666666666666668,0.0,4.5,229.20833333333334,0
1992-09-16,14.4,0.4,7.825,71.25,33.625,0.0,3.6,210.33333333333334,0
1992-09-17,14.5,3.3,8.950000000000001,68.70833333333333,7.041666666666667,0.0,3.2,210.95833333333334,0
1992-09-18,14.0,2.4,8.220833333333333,70.91666666666667,40.416666666666664,0.0,2.5,219.20833333333334,0
1992-09-19,12.0,2.3,7.125,75.08333333333333,27.75,0.30000000000000004,4.8,194.375,1
1992-09-20,11.4,2.3,6.7250000000000005,72.625,31.625,0.1,4.4,173.375,1
1992-09-21,11.2,2.2,6.425,71.16666666666667,50.166666666666664,0.0,8.3,145.20833333333334,3
1992-09-22,7.8,4.2,5.3999999999999995,93.125,98.625,13.5,10.2,128.75,3
1992-09-23,6.5,1.9,4.2,85.83333333333333,91.125,4.5,6.4,191.83333333333334,51
1992-09-24,8.9,1.1,4.804166666666666,75.20833333333333,50.083333333333336,0.0,4.6,227.54166666666666,1
1992-09-25,9.7,1.6,4.816666666666667,85.20833333333333,73.125,0.0,8.3,125.08333333333333,2
1992-09-26,9.7,1.9,5.1375,83.625,75.58333333333333,0.0,9.5,117.375,3
1992-09-27,7.4,2.0,4.270833333333333,92.66666666666667,98.08333333333333,7.7,12.2,112.91666666666667,3
1992-09-28,6.1,1.3,3.475,89.41666666666667,97.08333333333333,11.8,7.7,147.91666666666666,51
1992-09-29,4.8,0.0,2.1708333333333334,82.45833333333333,74.33333333333333,3.2,9.7,290.8333333333333,51
1992-09-30,7.7,-3.3,2.3958333333333335,80.54166666666667,37.541666666666664,0.0,6.9,322.0833333333333,0
1992-10-01,7.9,-1.4,3.091666666666667,79.45833333333333,84.41666666666667,0.0,3.3,261.25,3
1992-10-02,4.8,0.8,2.7916666666666665,84.29166666666667,88.75,1.0,5.1,251.66666666666666,3
1992-10-03,2.5,-1.1,0.4458333333333333,96.54166666666667,99.20833333333333,14.8,5.5,94.75,3
1992-10-04,0.3,-2.6,-1.2333333333333334,95.625,98.375,30.0,8.2,94.125,75
1992-10-05,-0.4,-3.6,-1.9541666666666666,96.29166666666667,99.08333333333333,34.5,8.6,94.125,75
1992-10-06,1.2,-1.8,-0.6416666666666667,94.83333333333333,93.5,7.8,5.5,109.83333333333333,73
1992-10-07,1.5,-1.9,-0.46249999999999997,94.04166666666667,99.16666666666667,0.2,4.3,116.75,3
1992-10-08,2.7,-2.8,-0.3875,93.5,94.66666666666667,0.0,6.6,113.75,3
1992-10-09,3.3,-3.4,0.17916666666666667,93.45833333333333,86.125,2.2,7.4,114.54166666666667,3
1992-10-10,2.1,-1.8,-0.004166666666666652,96.29166666666667,89.08333333333333,7.9,4.9,133.375,73
1992-10-11,2.4,-3.6,-1.0416666666666667,92.04166666666667,90.29166666666667,0.4,4.7,191.66666666666666,3
1992-10-12,2.2,-5.6,-1.3499999999999999,92.0,77.5,0.0,6.3,132.625,3
1992-10-13,0.9,-3.3,-1.3,92.79166666666667,90.83333333333333,0.8,6.6,113.33333333333333,71
1992-10-14,2.8,-6.0,-1.4541666666666666,88.29166666666667,68.58333333333333,0.0,6.3,238.33333333333334,3
1992-10-15,2.2,-6.0,-1.5083333333333335,87.29166666666667,87.5,0.0,5.7,284.2083333333333,3
1992-10-16,0.2,-4.1,-2.0416666666666665,83.20833333333333,89.125,0.30000000000000004,7.6,246.5,3
1992-10-17,-0.8,-5.9,-2.2333333333333334,93.45833333333333,96.58333333333333,17.2,7.2,230.20833333333334,75
1992-10-18,-6.3,-13.5,-9.370833333333334,80.0,51.208333333333336,0.0,9.8,280.75,0
1992-10-19,-6.2,-18.8,-11.054166666666667,75.08333333333333,93.41666666666667,13.799999999999999,9.2,117.54166666666667,3
1992-10-20,-1.1,-8.1,-4.7625,88.95833333333333,85.70833333333333,18.9,7.0,179.20833333333334,73
1992-10-21,-3.7,-10.2,-6.270833333333333,91.54166666666667,83.83333333333333,11.6,9.6,276.0833333333333,73
1992-10-22,-5.8,-12.3,-9.416666666666666,75.83333333333333,42.416666666666664,0.6000000000000001,7.6,296.6666666666667,0
1992-10-23,-6.6,-18.6,-10.941666666666668,87.16666666666667,80.08333333333333,2.4,8.4,281.625,71
1992-10-24,-8.3,-11.6,-10.2125,87.875,78.45833333333333,2.7,10.0,283.5,71
1992-10-25,-2.6,-11.0,-5.945833333333333,93.66666666666667,94.625,24.8,9.0,268.4583333333333,73
1992-10-26,-4.3,-9.0,-6.208333333333333,88.79166666666667,61.291666666666664,7.0,9.7,293.8333333333333,1
1992-10-27,-0.8,-8.0,-3.4250000000000003,83.125,98.25,3.6,5.8,262.7916666666667,71
1992-10-28,0.1,-5.1,-2.1999999999999997,93.83333333333333,95.83333333333333,12.3,5.8,236.91666666666666,3
1992-10-29,-1.7,-6.2,-3.658333333333333,83.125,86.45833333333333,17.3,8.3,247.125,3
1992-10-30,-0.5,-5.7,-3.5,82.5,91.91666666666667,15.0,6.9,128.66666666666666,73
1992-10-31,0.7,-5.8,-2.841666666666667,91.45833333333333,64.91666666666667,2.1,5.5,141.45833333333334,71
1992-11-01,-1.4,-5.6,-3.2375000000000003,95.875,99.29166666666667,5.4,7.7,105.29166666666667,73
1992-11-02,2.2,-6.6,-2.829166666666667,91.54166666666667,65.375,0.0,7.2,153.125,3
1992-11-03,-0.2,-8.2,-3.35,91.91666666666667,97.58333333333333,1.4,7.1,297.8333333333333,3
1992-11-04,3.0,-3.8,-0.8416666666666667,91.66666666666667,96.125,0.0,6.6,305.625,3
1992-11-05,6.2,-5.2,0.27499999999999997,82.29166666666667,49.208333333333336,0.0,3.3,75.5,0
1992-11-06,6.3,-3.4,0.7625000000000001,69.20833333333333,18.333333333333332,0.0,2.3,205.70833333333334,0
1992-11-07,5.0,1.1,2.6375,41.625,0.0,0.0,4.3,299.875,0
1992-11-08,3.2,-3.2,0.45,47.958333333333336,16.708333333333332,0.0,4.8,266.625,0
1992-11-09,1.8,-4.1,-1.7625,69.66666666666667,31.916666666666668,0.0,6.3,162.04166666666666,0
1992-11-10,-0.5,-5.8,-2.8041666666666667,85.16666666666667,93.16666666666667,5.8,7.0,229.79166666666666,3
1992-11-11,-0.9,-5.1,-2.9458333333333333,93.79166666666667,93.0,17.7,7.5,272.4583333333333,75
1992-11-12,-3.8,-10.9,-8.854166666666666,87.83333333333333,80.29166666666667,4.6000000000000005,11.2,289.25,71
1992-11-13,-8.1,-12.2,-9.866666666666665,90.70833333333333,96.70833333333333,11.8,8.2,266.125,73
1992-11-14,-3.1,-15.3,-8.454166666666667,72.29166666666667,88.95833333333333,1.9,7.7,295.375,3
1992-11-15,-0.4,-5.8,-3.2125,94.54166666666667,98.83333333333333,4.1,8.2,178.33333333333334,3
1992-11-16,-3.0,-7.3,-4.979166666666667,93.70833333333333,90.70833333333333,17.0,7.3,232.79166666666666,73
1992-11-17,-7.7,-12.9,-10.520833333333334,85.91666666666667,83.66666666666667,7.1,8.9,289.875,71
1992-11-18,-9.9,-13.8,-12.391666666666666,82.41666666666667,84.83333333333333,2.5,7.8,304.9583333333333,71
1992-11-19,-4.2,-9.1,-5.970833333333334,94.83333333333333,94.83333333333333,17.3,9.4,281.25,73
1992-11-20,-5.6,-7.7,-6.6875,91.66666666666667,81.875,2.1,10.7,292.5833333333333,71
1992-11-21,-1.7,-6.2,-3.404166666666667,96.375,99.95833333333333,22.7,7.4,288.9583333333333,73
1992-11-22,-0.8,-3.4,-1.9166666666666667,95.83333333333333,92.33333333333333,0.8,7.9,306.75,3
1992-11-23,3.6,-5.0,-0.19166666666666665,61.458333333333336,20.541666666666668,0.0,3.9,295.7083333333333,0
1992-11-24,0.3,-3.9,-1.4000000000000001,36.75,8.041666666666666,0.0,1.5,240.66666666666666,0
1992-11-25,-0.3,-4.2,-2.4166666666666665,45.125,53.708333333333336,0.0,8.9,255.58333333333334,3
1992-11-26,-0.9,-2.5,-1.5666666666666667,94.5,90.54166666666667,12.5,10.1,277.4583333333333,73
1992-11-27,-0.3,-7.1,-3.516666666666667,68.29166666666667,51.958333333333336,0.30000000000000004,6.3,309.5833333333333,0
1992-11-28,-1.2,-3.6,-2.5625,51.916666666666664,15.875,0.0,7.4,302.7916666666667,0
1992-11-29,-0.7,-5.7,-3.0208333333333335,66.5,50.583333333333336,0.0,7.7,297.5416666666667,0
1992-11-30,-1.0,-6.7,-4.541666666666667,64.45833333333333,2.5833333333333335,0.0,6.6,137.83333333333334,0
1992-12-01,-4.0,-8.5,-6.695833333333333,71.125,78.16666666666667,0.0,5.9,130.16666666666666,3
1992-12-02,-4.9,-13.3,-7.729166666666667,90.83333333333333,72.79166666666667,3.5,7.4,150.16666666666666,3
1992-12-03,-4.2,-8.5,-5.5874999999999995,93.45833333333333,89.79166666666667,28.1,7.6,245.91666666666666,75
1992-12-04,-5.7,-12.2,-8.4375,89.25,95.04166666666667,18.7,8.3,211.20833333333334,73
1992-12-05,-5.8,-9.7,-7.1375,90.83333333333333,96.0,19.4,9.5,265.8333333333333,71
1992-12-06,-9.8,-13.8,-11.633333333333333,72.79166666666667,57.041666666666664,0.2,8.7,304.875,3
1992-12-07,-8.3,-9.5,-8.929166666666667,80.79166666666667,96.66666666666667,24.8,5.8,121.95833333333333,73
1992-12-08,-6.9,-9.3,-8.3375,90.45833333333333,99.875,6.1,5.8,235.83333333333334,73
1992-12-09,-5.4,-9.3,-7.8875,87.33333333333333,92.91666666666667,0.6000000000000001,5.2,172.70833333333334,3
1992-12-10,-4.2,-14.7,-9.054166666666667,88.45833333333333,56.458333333333336,0.4,7.4,122.79166666666667,3
1992-12-11,-7.2,-15.2,-12.158333333333333,81.58333333333333,50.0,0.0,2.7,146.54166666666666,3
1992-12-12,-6.4,-13.6,-8.116666666666667,76.33333333333333,93.04166666666667,4.0,10.2,311.5,3
1992-12-13,-6.5,-14.5,-9.341666666666667,64.625,56.875,0.0,7.6,341.6666666666667,3
1992-12-14,-4.3,-7.3,-5.7375,38.791666666666664,0.25,0.0,3.6,157.75,0
1992-12-15,-3.8,-8.3,-5.533333333333334,42.875,7.583333333333333,0.0,9.7,115.375,0
1992-12-16,-8.4,-11.6,-9.283333333333333,86.625,50.875,0.0,8.7,121.79166666666667,1
1992-12-17,-6.3,-14.1,-10.15,82.29166666666667,80.58333333333333,0.0,3.6,146.08333333333334,3
1992-12-18,-7.5,-16.6,-11.549999999999999,79.79166666666667,51.291666666666664,0.0,8.6,108.79166666666667,3
1992-12-19,-7.6,-15.7,-9.729166666666666,72.08333333333333,87.41666666666667,0.0,5.1,145.41666666666666,3
1992-12-20,-4.1,-8.5,-6.8,69.875,67.04166666666667,0.0,1.8,266.9166666666667,3
1992-12-21,-4.5,-8.3,-6.904166666666666,65.54166666666667,79.16666666666667,0.39999999999999997,2.3,248.91666666666666,3
1992-12-22,-5.2,-8.9,-7.629166666666666,67.70833333333333,71.0,0.0,4.8,105.95833333333333,3
1992-12-23,-5.6,-9.3,-7.845833333333334,83.83333333333333,96.0,0.0,6.2,113.625,3
1992-12-24,-5.3,-11.4,-8.708333333333334,89.70833333333333,69.33333333333333,0.0,6.2,109.54166666666667,3
1992-12-25,-5.4,-15.6,-10.754166666666668,75.25,44.791666666666664,0.0,6.6,89.16666666666667,0
1992-12-26,-7.6,-12.7,-10.729166666666666,65.25,3.4583333333333335,0.0,7.6,102.375,0
1992-12-27,-7.6,-12.2,-10.225,43.75,15.916666666666666,0.0,6.6,87.41666666666667,0
1992-12-28,-8.1,-18.5,-12.791666666666666,61.333333333333336,20.916666666666668,0.0,10.9,104.33333333333333,0
1992-12-29,-8.9,-19.6,-13.608333333333334,52.541666666666664,11.875,0.0,11.1,103.79166666666667,0
1992-12-30,-9.3,-12.5,-11.116666666666667,42.708333333333336,0.5,0.0,8.3,99.45833333333333,0
1992-12-31,-9.6,-12.7,-11.35,36.958333333333336,37.166666666666664,0.0,2.6,114.625,0
1993-01-01,-9.8,-14.0,-12.354166666666666,40.25,0.0,0.0,2.3,142.41666666666666,0
1993-01-02,-12.0,-19.1,-14.670833333333334,45.875,5.666666666666667,0.0,9.0,269.3333333333333,0
1993-01-03,-15.1,-20.6,-18.566666666666666,70.79166666666667,25.916666666666668,0.0,9.0,112.83333333333333,0
1993-01-04,-15.5,-21.4,-18.508333333333333,66.58333333333333,20.791666666666668,0.0,6.0,110.0,0
1993-01-05,-12.1,-17.3,-14.358333333333334,46.208333333333336,1.8333333333333333,0.0,3.4,132.33333333333334,0
1993-01-06,-6.3,-12.0,-8.7875,37.541666666666664,56.25,0.0,3.0,187.91666666666666,2
1993-01-07,-3.3,-7.9,-5.920833333333333,84.83333333333333,69.91666666666667,0.0,2.8,315.2083333333333,3
1993-01-08,-5.3,-12.3,-8.5375,91.625,77.83333333333333,0.0,3.9,297.7916666666667,3
1993-01-09,-3.2,-16.6,-9.529166666666667,71.75,47.25,0.0,2.9,236.04166666666666,0
1993-01-10,-3.0,-8.9,-6.325,59.916666666666664,48.375,0.0,5.5,268.25,0
1993-01-11,-1.8,-5.6,-3.3541666666666665,66.875,92.04166666666667,7.3,6.5,246.125,71
1993-01-12,0.1,-2.6,-1.75,94.33333333333333,85.5,5.4,9.4,264.875,51
1993-01-13,0.8,-6.0,-3.3666666666666667,92.45833333333333,56.833333333333336,0.0,3.8,218.41666666666666,3
1993-01-14,-1.0,-7.1,-4.2625,94.95833333333333,91.29166666666667,0.0,6.4,248.58333333333334,3
1993-01-15,-0.0,-8.8,-4.645833333333333,77.125,66.91666666666667,0.0,3.6,180.58333333333334,3
1993-01-16,0.6,-4.1,-2.595833333333333,51.125,39.625,0.0,2.5,254.95833333333334,0
1993-01-17,-0.3,-5.1,-3.3333333333333335,36.333333333333336,0.08333333333333333,0.0,2.4,196.75,0
1993-01-18,-2.2,-8.6,-5.404166666666666,47.75,11.0,0.0,5.4,306.9166666666667,0
1993-01-19,-4.3,-9.1,-7.25,59.25,29.916666666666668,0.0,7.0,302.75,0
1993-01-20,-2.9,-9.3,-6.208333333333333,42.75,41.375,0.0,3.6,313.0,1
1993-01-21,-2.2,-6.7,-5.175,38.041666666666664,5.416666666666667,0.0,3.1,300.75,0
1993-01-22,-0.8,-6.0,-3.6458333333333335,31.333333333333332,18.958333333333332,0.0,7.9,312.375,0
1993-01-23,-2.3,-5.6,-4.466666666666667,61.25,73.58333333333333,0.0,8.4,313.75,3
1993-01-24,-1.5,-6.5,-3.9458333333333333,71.16666666666667,18.583333333333332,0.0,9.7,303.1666666666667,0
1993-01-25,-5.3,-12.2,-8.608333333333333,91.91666666666667,71.75,4.8,11.1,297.25,71
1993-01-26,-9.6,-14.2,-12.208333333333334,81.79166666666667,53.166666666666664,0.0,9.7,316.8333333333333,0
1993-01-27,-7.0,-12.4,-9.65,87.875,93.45833333333333,5.5,11.1,302.7083333333333,71
1993-01-28,-3.8,-11.1,-7.133333333333333,90.5,89.54166666666667,1.5,8.3,266.25,3
1993-01-29,-3.1,-14.3,-9.0875,78.875,78.83333333333333,0.0,5.1,264.4166666666667,3
1993-01-30,-4.8,-10.0,-7.783333333333334,72.625,27.708333333333332,0.0,6.9,100.66666666666667,0
1993-01-31,-3.6,-15.2,-9.295833333333333,75.79166666666667,47.25,0.0,7.3,109.625,0
1993-02-01,-5.3,-16.6,-10.65,53.416666666666664,32.375,0.0,8.9,106.0,0
1993-02-02,-2.3,-8.4,-6.341666666666666,23.083333333333332,27.958333333333332,0.0,8.8,105.16666666666667,0
1993-02-03,-2.1,-6.6,-4.858333333333333,28.791666666666668,15.25,0.0,10.1,106.08333333333333,0
1993-02-04,-3.4,-8.2,-5.920833333333333,48.125,77.625,0.0,10.7,107.0,3
1993-02-05,-2.5,-9.0,-6.729166666666667,59.75,47.0,0.0,7.8,96.75,0
1993-02-06,-1.4,-9.1,-6.658333333333334,62.708333333333336,4.166666666666667,0.0,2.5,83.625,0
1993-02-07,0.1,-8.5,-4.804166666666666,53.375,13.541666666666666,0.0,8.0,97.04166666666667,0
1993-02-08,-2.8,-6.8,-5.304166666666666,69.33333333333333,2.3333333333333335,0.0,9.6,108.83333333333333,0
1993-02-09,-2.6,-9.6,-5.483333333333333,74.20833333333333,50.666666666666664,0.0,9.8,108.45833333333333,1
1993-02-10,-2.0,-12.7,-7.916666666666667,69.83333333333333,18.208333333333332,0.0,6.6,102.58333333333333,0
1993-02-11,-2.3,-10.3,-7.6125,61.125,0.4583333333333333,0.0,7.4,105.29166666666667,0
1993-02-12,-2.8,-10.6,-7.866666666666667,61.625,2.0,0.0,6.2,101.83333333333333,0
1993-02-13,-2.3,-15.5,-8.4,62.791666666666664,20.166666666666668,0.0,5.8,96.04166666666667,0
1993-02-14,-1.8,-10.7,-7.729166666666667,40.458333333333336,0.0,0.0,2.5,246.41666666666666,0
1993-02-15,-2.5,-11.1,-8.058333333333334,39.333333333333336,0.0,0.0,4.2,260.8333333333333,0
1993-02-16,-5.1,-12.0,-9.2875,52.458333333333336,9.75,0.0,6.7,305.5416666666667,0
1993-02-17,-4.4,-13.9,-9.5,78.79166666666667,48.583333333333336,0.0,8.5,273.7916666666667,2
1993-02-18,-1.2,-15.6,-8.258333333333333,72.04166666666667,35.708333333333336,0.0,5.2,169.91666666666666,0
1993-02-19,-3.8,-12.1,-8.204166666666667,69.33333333333333,32.166666666666664,0.9,11.9,299.9166666666667,0
1993-02-20,-8.1,-14.1,-11.450000000000001,81.70833333333333,44.416666666666664,0.0,10.2,318.2083333333333,0
1993-02-21,-11.2,-15.7,-13.295833333333334,85.16666666666667,79.83333333333333,11.1,11.9,293.25,73
1993-02-22,-14.6,-17.4,-16.0,80.125,91.08333333333333,3.5,10.4,302.2916666666667,71
1993-02-23,-16.2,-21.0,-18.829166666666666,68.41666666666667,62.125,0.0,8.2,315.875,3
1993-02-24,-13.4,-22.8,-18.216666666666665,54.666666666666664,27.166666666666668,0.0,5.8,181.54166666666666,0
1993-02-25,-8.8,-19.1,-14.799999999999999,51.458333333333336,0.0,0.0,3.7,217.29166666666666,0
1993-02-26,-8.7,-18.0,-14.070833333333333,60.708333333333336,16.625,0.0,5.4,180.25,0
1993-02-27,-9.8,-14.9,-12.975,83.375,99.29166666666667,0.4,6.8,112.16666666666667,71
1993-02-28,-9.8,-14.1,-12.370833333333332,86.54166666666667,99.54166666666667,8.6,8.9,108.70833333333333,73
1993-03-01,-7.4,-13.1,-9.783333333333333,88.95833333333333,99.83333333333333,33.6,12.4,107.83333333333333,75
1993-03-02,-7.5,-10.4,-8.9,87.375,98.16666666666667,14.200000000000001,10.7,109.75,71
1993-03-03,-7.6,-12.5,-10.299999999999999,87.45833333333333,87.70833333333333,1.9000000000000001,7.0,303.2916666666667,71
1993-03-04,-8.7,-14.0,-11.625,81.54166666666667,57.958333333333336,0.0,7.0,330.5,3
1993-03-05,-9.5,-20.2,-13.975,67.29166666666667,40.0,0.0,7.8,249.04166666666666,0
1993-03-06,-5.8,-14.6,-10.5625,64.16666666666667,0.7916666666666666,0.0,7.8,275.0833333333333,0
1993-03-07,-2.1,-16.1,-9.183333333333334,73.0,0.2916666666666667,0.0,6.1,142.66666666666666,0
1993-03-08,-7.1,-18.8,-11.404166666666667,82.04166666666667,33.708333333333336,0.4,7.8,107.875,0
1993-03-09,-4.9,-21.3,-13.054166666666667,55.708333333333336,29.583333333333332,0.0,5.8,95.125,0
1993-03-10,-3.4,-12.6,-9.120833333333334,46.375,0.0,0.0,3.3,188.41666666666666,0
1993-03-11,-2.1,-12.9,-8.591666666666667,47.833333333333336,1.6666666666666667,0.0,4.0,224.66666666666666,0
1993-03-12,-2.3,-11.1,-7.891666666666667,50.333333333333336,0.08333333333333333,0.0,4.7,113.66666666666667,0
1993-03-13,-4.6,-11.7,-8.695833333333333,82.66666666666667,45.041666666666664,0.0,7.0,114.16666666666667,1
1993-03-14,-1.8,-13.9,-7.741666666666667,68.29166666666667,44.208333333333336,0.0,5.4,128.125,0
1993-03-15,-1.4,-9.7,-5.908333333333334,61.75,0.4166666666666667,0.0,4.2,203.83333333333334,0
1993-03-16,-1.1,-12.3,-5.941666666666666,83.45833333333333,49.416666666666664,0.0,7.8,317.9166666666667,0
1993-03-17,1.0,-7.0,-2.7916666666666665,85.375,97.58333333333333,0.0,6.9,275.5,3
1993-03-18,7.2,-2.1,1.9041666666666668,65.5,19.5,0.0,7.2,248.54166666666666,0
1993-03-19,5.1,-1.4,1.4958333333333333,67.375,90.5,0.0,6.3,248.95833333333334,3
1993-03-20,3.7,-1.4,0.7416666666666667,63.583333333333336,83.375,0.0,5.4,113.08333333333333,3
1993-03-21,2.0,-3.1,-0.4583333333333333,78.875,81.875,1.7000000000000002,5.8,161.375,3
1993-03-22,0.2,-3.7,-1.7166666666666668,93.75,86.625,4.0,6.4,246.875,71
1993-03-23,1.5,-2.9,-0.9791666666666666,86.875,93.75,0.0,5.8,291.7916666666667,3
1993-03-24,-1.1,-5.6,-2.4916666666666667,90.66666666666667,99.25,5.5,6.9,299.4166666666667,73
1993-03-25,-6.0,-11.6,-8.170833333333333,77.25,96.75,2.9,8.4,333.875,71
1993-03-26,-9.6,-14.8,-12.479166666666666,71.95833333333333,51.541666666666664,0.0,9.2,332.875,1
1993-03-27,-8.2,-18.2,-12.820833333333333,68.5,24.333333333333332,0.0,9.2,315.5833333333333,0
1993-03-28,-6.2,-14.7,-10.916666666666666,68.70833333333333,19.75,0.0,8.7,313.1666666666667,0
1993-03-29,-5.7,-17.0,-11.020833333333334,69.5,38.125,0.0,8.4,310.2083333333333,0
1993-03-30,-2.6,-16.0,-8.429166666666667,65.125,0.0,0.0,8.2,305.2916666666667,0
1993-03-31,1.5,-8.2,-3.6791666666666667,58.583333333333336,36.083333333333336,0.0,5.4,264.5833333333333,1
1993-04-01,-0.8,-10.9,-4.879166666666666,79.45833333333333,80.08333333333333,6.3,5.9,151.0,73
1993-04-02,-5.3,-7.6,-6.108333333333333,92.29166666666667,99.91666666666667,27.9,5.7,263.7083333333333,73
1993-04-03,-1.9,-8.4,-5.7375,81.20833333333333,78.25,1.9000000000000001,5.0,309.7916666666667,3
1993-04-04,-4.9,-12.8,-7.716666666666666,84.66666666666667,68.41666666666667,4.9,10.2,266.5416666666667,73
1993-04-05,-3.8,-14.2,-8.470833333333333,68.45833333333333,82.04166666666667,2.8,8.0,285.0416666666667,3
1993-04-06,-2.0,-7.1,-4.6625000000000005,93.0,89.625,15.7,9.6,272.5,73
1993-04-07,-0.9,-5.2,-2.966666666666667,94.41666666666667,97.58333333333333,19.400000000000002,9.5,290.2916666666667,73
1993-04-08,1.0,-3.4,-1.3499999999999999,89.79166666666667,86.20833333333333,2.7,7.3,297.0,71
1993-04-09,3.3,-7.1,-1.3291666666666666,71.25,95.58333333333333,0.0,6.8,227.75,3
1993-04-10,0.8,-3.5,-1.5208333333333333,90.125,92.66666666666667,7.8,4.8,228.875,71
1993-04-11,-1.7,-6.3,-4.104166666666667,81.25,83.66666666666667,4.7,6.8,288.7083333333333,71
1993-04-12,-2.3,-8.5,-5.375,71.70833333333333,84.375,0.5,6.3,235.66666666666666,3
1993-04-13,-3.4,-7.2,-5.5249999999999995,82.45833333333333,90.45833333333333,4.0,4.4,220.625,3
1993-04-14,-1.8,-9.6,-5.441666666666666,74.16666666666667,83.875,0.0,4.0,162.58333333333334,3
1993-04-15,-0.8,-7.9,-4.525,74.20833333333333,82.625,0.0,4.9,285.375,3
1993-04-16,-1.4,-7.9,-4.566666666666666,82.54166666666667,78.20833333333333,1.0,5.4,297.1666666666667,3
1993-04-17,-1.2,-8.2,-4.5625,79.58333333333333,56.708333333333336,0.0,7.4,323.8333333333333,1
1993-04-18,1.1,-5.9,-2.6,82.04166666666667,65.0,0.0,7.1,293.7083333333333,3
1993-04-19,3.1,-5.5,-0.8708333333333335,79.0,53.708333333333336,0.0,7.2,309.0416666666667,1
1993-04-20,5.1,-4.1,0.6375000000000001,65.83333333333333,17.041666666666668,0.0,5.7,215.66666666666666,0
1993-04-21,3.4,-3.1,0.07083333333333335,77.75,55.791666666666664,0.0,6.0,150.125,2
1993-04-22,3.5,-5.1,-0.6499999999999999,80.75,74.75,0.0,6.1,135.16666666666666,3
1993-04-23,2.5,-4.8,-1.0625,88.83333333333333,68.625,0.8,9.7,124.33333333333333,2
1993-04-24,0.1,-5.0,-2.4625,84.20833333333333,85.0,4.800000000000001,15.8,115.33333333333333,3
1993-04-25,-1.3,-3.8,-2.6833333333333336,93.08333333333333,99.66666666666667,34.4,12.2,111.83333333333333,75
1993-04-26,-1.0,-4.3,-2.625,91.0,94.29166666666667,20.9,11.3,115.54166666666667,73
1993-04-27,1.9,-2.4,-0.36666666666666664,88.0,97.66666666666667,1.3,12.0,110.08333333333333,71
1993-04-28,-0.1,-3.5,-1.5374999999999999,92.375,98.95833333333333,18.3,9.7,109.16666666666667,73
1993-04-29,0.4,-2.9,-1.4000000000000001,92.58333333333333,99.45833333333333,13.7,7.8,104.16666666666667,73
1993-04-30,0.8,-3.9,-1.5250000000000001,91.29166666666667,93.375,12.2,7.0,109.08333333333333,73
1993-05-01,0.3,-4.6,-2.1708333333333334,87.875,96.75,3.3000000000000003,5.7,122.29166666666667,3
1993-05-02,1.6,-4.3,-1.4791666666666667,84.29166666666667,69.54166666666667,1.3,5.1,196.54166666666666,71
1993-05-03,3.5,-5.5,-0.9583333333333334,80.08333333333333,72.75,0.0,3.4,120.83333333333333,3
1993-05-04,3.6,-5.2,-0.375,84.0,61.708333333333336,0.0,4.0,83.375,2
1993-05-05,4.2,-5.0,-0.3625,80.16666666666667,52.75,0.0,4.7,169.33333333333334,3
1993-05-06,2.9,-4.4,-0.7333333333333334,85.95833333333333,58.833333333333336,0.1,5.6,112.91666666666667,2
1993-05-07,2.8,-3.1,-0.4166666666666667,85.08333333333333,67.79166666666667,0.4,6.6,125.54166666666667,1
1993-05-08,3.4,-3.5,-0.37916666666666665,86.20833333333333,73.83333333333333,0.0,6.4,123.95833333333333,2
1993-05-09,3.4,-3.1,-0.05416666666666672,90.45833333333333,81.5,0.2,6.6,132.54166666666666,2
1993-05-10,4.1,-3.9,0.2041666666666667,90.66666666666667,94.83333333333333,2.6,9.6,119.125,3
1993-05-11,3.1,-2.0,0.725,94.25,91.375,5.800000000000001,6.1,116.25,3
1993-05-12,3.1,-4.5,-0.6,89.70833333333333,80.58333333333333,0.8,3.7,145.91666666666666,3
1993-05-13,2.1,-3.3,-0.7208333333333333,89.29166666666667,86.375,1.6,4.3,133.25,3
1993-05-14,3.6,-3.8,-0.3833333333333333,86.625,74.91666666666667,0.30000000000000004,4.1,266.25,3
1993-05-15,3.5,-5.2,-0.6916666666666665,86.25,76.91666666666667,1.1,6.5,288.125,3
1993-05-16,6.2,-4.9,0.575,71.91666666666667,41.75,0.0,4.0,184.20833333333334,0
1993-05-17,5.2,-2.1,1.5708333333333335,90.04166666666667,94.625,0.0,8.2,122.45833333333333,3
1993-05-18,5.7,-0.3,2.3541666666666665,90.0,87.45833333333333,0.0,7.5,125.04166666666667,3
1993-05-19,5.0,-0.8,1.7625,91.0,90.875,1.3,8.6,120.04166666666667,3
